Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size
WESTERN OVERSEAS STUDY ABROAD LIMITED,"S.C.F No-27-28, Vikas Vihar, Ambala City, Ambala, Haryana, Pin Code: 134003. We / us / our Unless the context otherwise indicates or implies, refers to our Company you / your / yours Prospective Investors in this Issue",unspecified_see_drhp,www.skylinerta.com; www.sobhagyacap.com; www.western-overseas.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Shruti Gupta; Mr. Pardeep Balyan. MOA; Mr. Pardeep Balyan; Mrs. Rekha Rani. Promoter Group Such,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2
3C IT Solutions and Telecoms (India) Limited,Office Contact Person Email and Telephone Website,unspecified_see_drhp,http://3citsolutions.com/; https://www.kreocapital.com/; https://www.skylinerta.com/,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Laxmi Tiwari Company Secretary; Ms. Laxmi Tiwari; Ms. Laxmi Tiwari Corporate Identification Number; Mr. Ranjit Kulladhaja Mayengbam MOA; Dr. Ambedkar Chowk; Mr. Ranjit Kulladhaja Mayengbam; Mrs. Gangarani Devi Mayengbam. Promoter Group Such,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Abram Food Limited,Central Processing Centre,Manufacturing / Industrial,www.abramfood.in; www.corporatemakers.in; www.kfintech.com; www.kherliwala.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Sanjiva Gaur OUR; Mr. Pawan Mahur; Mr. Rohit Pareek SEBI Registration Number; Mr. M. Murali Krishna SEBI Registration Number; Mr. Sanjay Jain,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,"Our Company is engaged in the business of manufacturing, marketing and selling of Chana, Chana Dal, Besan, Edible Oil, Spices and fl",no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,1,manufacturer_or_industrial_segment,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Apollo Techno Industries Limited,"the Bid Opening Date and the Bid/ Issue Closing Date and the floor price or price band along with necessary details subject to regulation 250 of SEBI ICRD Regulations. This advertisement, subject to the provisions of section 30 of the Companies Act, 2013, shall be in the format p...",unspecified_see_drhp,https://in.mpms.mufg.com/; www.apollotechno.com; www.beelinemb.com,₹25–100 Cr (approx from lakhs),iso_certification_mention,DRHP: Mr. Patel Parth Rashmikant,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Aritas Vinyl Limited,"3. One of our promoter group company Elegant Vinyl Private Limited is engaged in the similar business in which issuer company is engaged which may create a conflict of interest. Further, we do not enjoy contractual protection by way of a non-compete or other agreement or arrangem...",unspecified_see_drhp,www.aritasvinyl.com; www.bigshareonline.com; www.ifinservices.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Anilkumar Prakashchandra Agrawal; Mr. Sanjaykumar Kantilal Patel; Mr. Roque Antonio Dias,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
BENCHMARK COMPUTER SOLUTIONS LIMITED,"Stakeholders Relationship Committee The Stakeholders Relationship Committee of our Board of Directors constituted in accordance with Section 178 of the Companies Act, 2013. For details , please refer chapter titled “Our Management” beginning on Page No. 131 of this Draft Prospect...",unspecified_see_drhp,www.beelinemb.com; www.benchmarksolution.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,Mr. Dhananjay Vrindawan Wakode,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Black Opal Consultants Limited,Central Processing Centre. The Corporate Identification Number of our Company is U70109DL2020PLC369011.,unspecified_see_drhp,www.blackopalgroup.in,₹2 Cr (stated),dsir_drhp_substantive_citation,DRHP: Ms. Anju Company Secretary; Mr. Chandan Mishra Email; Mr. Anuj Rana Email; Mr. Gaurav Bhardwaj. Corporate Identification Number; Ms. Anju. Corporate Office; Mr. Prasoon Chauhan; Mr. Sheikh Arfeen Ahmed; Mr. Prasoon Chauhan. Promoter Group Individuals,capex / capital expenditure; subsidiary / group structure,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U70109DL2020PLC369011,See DRHP ‘Industry / Business overview’ section.,dsir_drhp_substantive_citation|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,dsir_substantive_drhp_citation,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Chiraharit Limited,number (CIN) being U45101AP2006PTC050818,unspecified_see_drhp,https://chiraharit.com/#; www.bigshareonline.com; www.finshoregroup.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Dixitula Venkata Kama Dixitulu Company Secretary; Mr. Pavan Kumar Bang; Mrs. Tejaswini Yarlagadda; Mr. Venkata Ramana Reddy Gaggenapalli DETAILS OF; Mr. Babu Raphe; Mr. Babu Rapheal; Mr. Dixitula Venkata Kama Dixitulu; Mr. Venkata Ramana Reddy Gaggenapalli THE ISSUE; Mr. Venkata Ramana Reddy Gaggenapalli; Mrs. Tejaswini Yarlagadda. Promoter Group Includes,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U45101AP2006PTC050818,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
CLARA INDUSTRIES LIMITED,‘Our History and Certain Other Corporate Matters’ beginning on page 100 of this Draft Prospectus.,unspecified_see_drhp,www.bigshareonline.com; www.clara.co.in; www.gretexcorporate.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Parry Kukreja; Mr. Anurag Saharawat; Mr. Nikhil Kukreja,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
CREATEROI FINANCIAL CONSULTANCY LIMITED,See DRHP ‘General Information’ — address not matched by pattern.,unspecified_see_drhp,www.createroiconsulting.com; www.inventuremerchantbanker.com; www.satellitecorporate.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Sarita Chouhan,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,3
DAPS ADVERTISING LIMITED,"128, Clyde House, Office No",unspecified_see_drhp,www.bigshareonline.com; www.dapsadvertising.com; www.shreni.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: AKHILESH CHATURVEDI; DHARMESH CHATURVEDI AND PARESH,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,rich_drhp_promoter_blob,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Digilogic Systems Limited,"company pursuant to special resolution passed by the shareholders at the EGM held on June 18, 2025, and consequently, the name of our Company was changed to “Digilogic Systems Limited” and a fresh certificate of incorporation consequent upon conversion from private company to pub...",Manufacturing / Industrial,www.bsesme.com; www.digilogicsystems.com; www.indorient.in; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Kameswara Rao Vempati; Mr. Madhusudhan Varma Jetty; Mrs. Radhika Varma Jetty,facility expansion,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,"technology-led company engaged in the design, development, integration, manufacturing, supply and support",no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capacity_expansion_tailwind|facility_expansion,1,manufacturer_or_industrial_segment,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
DMR HYDROENGINEERING & INFRASTRUCTURES LIMITED,"+91 1294360445; Email Id: investors@dmrengineering.net Website: www.dmrengineering.netContact Person: Mayank, Company Secretary and Compliance Officer",unspecified_see_drhp,www.dmrengineering.net; www.dmrengineering.netContact; www.shreni.in; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Krunal Pipalia SEBI Registration Number; Subhash Chander Mittal; Neelam Mittal,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Dudani Retail Limited,and Corporate Structure” beginning on page no 130 of the Draft Prospectus.,unspecified_see_drhp,www.divenaworld.com; www.finshoregroup.com; www.maashitla.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Ramgopal Sharma Company Secretary; Mr. Akshay Dudani; Mrs. Charu Dudani DETAILS OF OFFER TO; Mr. Mukul Agarwal Email; Akshay Dudani; Charu Dudani,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Elfin Agro India Limited,"in name and registered office of our company, please refer to section titled “",unspecified_see_drhp,www.cameoindia.com; www.elfinagroindia.com; www.finshoregroup.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Ms. Khushbu Sethi Company Secretary; Mr. Vimal Kumar Daga; Mr. Deepak Pal Daga; Mrs. Seema Daga; Mrs. Neetu Daga; Mr. S. Ramakrishna Iyengar Telephone; Ms. K. Sreepriya Telephone; Ms. Khushbu Sethi; Mr. Ratan Lal Bareth,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
GRETEX CORPORATE SERVICES LIMITED,"of our Company, please refer to section titled ‘Our History and Certain Other Corporate Matters’ beginning on page 104 of this Draft Prospectus",unspecified_see_drhp,www.afsl.co.in; www.bigshareonline.com; www.gretexcorporate.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Janil Jain; Mr. Arvind Harlalka; Mr. Alok Harlalka; Mr. Vastal Ganatra SEBI Registration No; Mr. Swapnil Kate SEBI Registration No,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Gulf Lloyds (India) Limited,into fresh lease or leave and license agreement,unspecified_see_drhp,www.gulflloydsgroup.com; www.ifinservices.in; www.kfintech.Com,₹5–25 Cr (approx from lakhs),iso_certification_mention,DRHP: Jaykumar Bhavsar; Anitaben Bhavsar; Bhagirath Bhavsar; Shivaniben,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,rich_drhp_promoter_blob,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
Harikanta Overseas Limited,"Tel. No.: +919898682560; Website: www.harikantaoverseas.com; e-Mail: info@harikantaoverseas.com Contact Person: Swati Malu, Company Secretary and Compliance Officer",unspecified_see_drhp,www.bigshareonline.com; www.harikantaoverseas.com; www.ifinservices.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Hardik Gotawala; Mr. Abhishek Gotawala; Ms Carloss Pipe,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
INDOBELL INSULATIONS LIMITED,and Certain Corporate Matters” beginning on page no 136 of the Draft Prospectus.,unspecified_see_drhp,www.finshoregroup.com; www.indobell.com; www.integratedregistry.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Sanjay Agarwal Company Secretary; Mr. Vijay Burman; Mr. Man Mohan Burman; Ms. Megha Burman; Ms. Raksha Burman DETAILS OF OFFER TO; Mr. S. Ramakrishna Iyengar Email; Mr. S. Giridhar Email; Mr. Sanjay Agarwal; Ms. Raksha Burman. Promoter Group Includes; Mr. Abhirup Bose,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,0,weak_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,70.0,2
